prop_id,geo_code,address,city,zip,subdivision,legal_desc,land_value,improvement_value,total_value
000000486400,0943020549,713 SKYLER HEIGHTS DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,215397.0,255397.0
000000486401,0943020552,808 EVERGREEN FARM DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,212950.0,252950.0
000000486402,0943020555,808 EVERGREE FARM DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,212950.0,252950.0
000000486403,0943020558,7907 MONTCLAIR DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,217387.0,257387.0
000000486404,0943020561,633 SKYLAR HEIGHTS DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,281570.0,321570.0
000000486405,0943020564,629 SKYLAR HEIGHTS DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,217290.0,257290.0
000000486406,0943020567,1518 CRAIGLEE WAY,SAN RAMON,94582,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,232838.0,272838.0
000000486407,0943020570,621 SKYLAR HEIGHTS DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,212950.0,252950.0
000000486408,0943020573,617 SKYLAR HEIGHTS DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,200000.0,240000.0
000000486409,0943020576,613 SKYLAR HEIGHTS DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,262549.0,302549.0
000000486410,0943020579,7353 W ADAMS AVE,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,263307.0,303307.0
000000486411,0943020582,605 SKYLAR HEIGHTS DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,244236.0,284236.0
000000486412,0943020585,601 SKYLAR HEIGHTS DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,319245.0,359245.0
000000486413,0943020588,7301 BUFFALO GRASS DR,TEMPLE,76502,BUFFALO GRASS DR,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,268311.0,308311.0
000000486414,0943020591,7305 BUFFALO GRASS DR,TEMPLE,76502,BUFFALO GRASS DR,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,221488.0,261488.0
000000486415,0943020594,7309 BUFFALO GRASS DR,TEMPLE,76502,BUFFALO GRASS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,213924.0,253924.0
000000486416,0943020597,7801 LEE HALL LOOP,TEMPLE,76502,BUFFALO GRASS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,248296.0,288296.0
000000486417,0943020600,7317 BUFFALO GRASS DR,TEMPLE,76502,BUFFALO GRASS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,259412.0,299412.0
000000486418,0943020603,7321 BUFFALO GRASS DRIVE,TEMPLE,76502,BUFFALO GRASS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,0.0,243861.0,283861.0
000000486419,0943020606,7405 BUFFALO GRASS DR,TEMPLE,76502,BUFFALO GRASS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,222348.0,262348.0
000000486420,0943020609,11410 FALCON DR,TEMPLE,76502,BUFFALO GRASS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,231150.0,271150.0
000000486421,0943020612,600 SKYLAR HEIGHTS DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,271431.0,311431.0
000000486422,0943020615,604 SKYLAR HEIGHTS DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,250492.0,290492.0
000000486423,0943020618,5647 STONEHAVEN DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,222348.0,262348.0
000000486424,0943020621,PO BOX 32,PAONIA,81428,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,222348.0,262348.0
000000486425,0943020624,616 SKYLER HTS,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,264084.0,304084.0
000000486426,0943020627,620 SKYLAR HEIGHTS DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,259185.0,299185.0
000000486427,0943020630,624 SKYLAR HEIGHTS DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,224508.0,264508.0
000000486428,0943020633,12307 DEER FALLS DR B,AUSTIN,78729,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,195133.0,235133.0
000000486429,0943020636,700 SKYLAR HEIGHTS DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,284445.0,324445.0
000000486430,0943020639,129 W SAN JUAN AVE,TELLURIDE,81435,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,248602.0,288602.0
000000486431,0943020642,7917 NASHFARA CV,AUSTIN,78759,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,243706.0,283706.0
000000486432,0943020645,7485 BUFFALO GRASS DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,224650.0,264650.0
000000486433,0943020648,914 CRESCENT DR,BELTON,76513,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,0.0,220844.0,260844.0
000000486434,0943020651,720 SKYLAR HEIGHTS DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,241245.0,281245.0
000000486435,0943020654,724 SKYLAR HEIGHTS DR,TEMPLE,76502,SKYLAR HEIGHTS,DR        TEMPLE                        76502     VILLAGES OF WESTFIELD PH II RPLT NO 1 (TR C & PT BL,40000.0,211345.0,251345.0
000000486440,0323710006,2 E SHAWNEE LN,BELTON,76513,SHAWNEE,LN        BELTON                        76513     MORGAN'S POINT RESORT CITY SECTION 5 AMENDED (L49-5,40000.0,330956.0,370956.0
000000486459,0922160237,5501 Cliff Ln,TEMPLE,76502,CLIFF,"LN        TEMPLE                        76502     TANGLEWOOD II REPLAT #1, BLOCK 001, LOT 0001, ACRES",131958.0,313042.0,445000.0
000000486463,0728335622,9550 SAVANNAH RIDGE DR UNIT 26,AUSTIN,78726,GOLIAD,"LOOP      TEMPLE                        76502     GOLIAD LOOP ADDITION, BLOCK 001, LOT 0001, ACRES .8",125205.0,772772.0,897977.0
000000486483,0581080400,PO BOX 768,BELTON,76513,,"A0733BC T STONE, 38, (POSSUM CREEK RD ROW), ACRES 0",0.0,0.0,24206.0
000000486487,0343550006,140 GREAT WEST LOOP,BELTON,76513,GREAT WEST LOOP,MORGANS POINT RESORT          76513     MORGAN'S POINT RESORT CITY SECTION 16 AMENDED (L35-,329005.0,792087.0,1290886.0
000000486491,0129796593,7102 CRYSTAL VALLEY DR,TEMPLE,76502,CRYSTAL VALLEY,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 001, LOT 0018",50000.0,407167.0,457167.0
000000486492,0129796596,7106 CRYSTAL VALLEY DR,TEMPLE,76502,CRYSTAL VALLEY,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 001, LOT 0019",0.0,395657.0,445657.0
000000486493,0129796599,7110 CRYSTAL VALLEY DR,TEMPLE,76502,CRYSTAL VALLEY,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 001, LOT 0020",50000.0,451893.0,501893.0
000000486494,0129796602,7114 CRYSTAL VALLEY DR,TEMPLE,76502,CRYSTAL VALLEY,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 001, LOT 0021",50000.0,459793.0,509793.0
000000486495,0129796605,7118 CRYSTAL VALLEY DR,TEMPLE,76502,CRYSTAL VALLEY,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 001, LOT 0022",50000.0,436991.0,486991.0
000000486496,0129796608,7122 CRYSTAL VALLEY DR,TEMPLE,76502,CRYSTAL VALLEY,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 001, LOT 0023",50000.0,443551.0,493551.0
000000486497,0129796611,7126 CRYSTAL VALLEY DR,TEMPLE,76502,CRYSTAL VALLEY,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 001, LOT 0024",50000.0,437326.0,487326.0
000000486498,0129796614,7130 CRYSTAL VALLEY DR,TEMPLE,76504,CRYSTAL VALLEY,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 001, LOT 0025",50000.0,421059.0,471059.0
000000486499,0129796617,7127 CRYSTAL VALLEY DR,TEMPLE,76502,CRYSTAL VALLEY,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 001, LOT 0026",50000.0,438165.0,488165.0
000000486500,0129796620,7123 CRYSTAL VALLEY DR,TEMPLE,76502,CRYSTAL VALLEY,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 001, LOT 0027",50000.0,437362.0,487362.0
000000486501,0129796623,7119 CRYSTAL VALLEY DR,TEMPLE,76502,CRYSTAL VALLEY,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 001, LOT 0028",50000.0,427361.0,477361.0
000000486502,0129796626,7115 CRYSTAL VALLEY DR,TEMPLE,76502,CRYSTAL VALLEY,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 001, LOT 0029",50000.0,409310.0,459310.0
000000486503,0129796629,7103 GREENFIELD DR,TEMPLE,76502,GREENFIELD,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 003, LOT 0004",50000.0,394600.0,444600.0
000000486504,0129796632,7107 GREENFIELD DR,TEMPLE,76502,GREENFIELD,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 003, LOT 0005",50000.0,433537.0,483537.0
000000486505,0129796635,,,,,"VALLEY RANCH ADDITION PHASE IV, BLOCK 003, LOT 0006",50000.0,437273.0,487273.0
000000486507,0129796641,7100 GREENFIELD DR,TEMPLE,76502,GREENFIELD,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 004, LOT 0010",50000.0,406927.0,456927.0
000000486508,0129796644,7104 GREENFIELD DR,TEMPLE,76502,GREENFIELD,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 004, LOT 0011",50000.0,453711.0,503711.0
000000486509,0129796647,7108 GREENFIELD DR,TEMPLE,76502,GREENFIELD,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 004, LOT 0012",50000.0,405123.0,455123.0
000000486510,0129796650,7202 GREENFIELD DR,TEMPLE,76502,GREENFIELD,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE IV, BLOCK 004, LOT 0013",50000.0,436308.0,486308.0
000000486517,0129797237,7213 GREENFIELD DR,TEMPLE,76502,GREENFIELD,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0001",50000.0,359879.0,409879.0
000000486519,0129797240,7217 GREENFIELD DR,TEMPLE,76502,GREENFIELD,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0002,",50000.0,435852.0,485852.0
000000486520,0129797243,7303 GREENFIELD DR,TEMPLE,76502,GREENFIELD,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0003",50000.0,425975.0,475975.0
000000486521,0129797246,7307 GREENFIELD DR,TEMPLE,76502,GREENFIELD,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0004",50000.0,430000.0,480000.0
000000486522,0129797249,7311 GREENFIELD DR,TEMPLE,76502,GREENFIELD,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0005",50000.0,445933.0,495933.0
000000486523,0129797252,7315 GREENFIELD DR,TEMPLE,76502,GREENFIELD,"DR        TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0006",50000.0,427204.0,477204.0
000000486524,0129797255,3877 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0007",50000.0,463535.0,513535.0
000000486525,0129797258,3873 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0008",50000.0,429956.0,479956.0
000000486526,0129797261,3869 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0009",50000.0,407280.0,457280.0
000000486527,0129797264,3865 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0010",50000.0,400787.0,450787.0
000000486528,0129797267,3861 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0011",50000.0,369698.0,419698.0
000000486529,0129797270,5702 RIVER BRANCH DR,KINGWOOD,77345,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0012",50000.0,354979.0,404979.0
000000486530,0129797273,3853 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0013,",50000.0,443000.0,493000.0
000000486531,0129797276,3848 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0014",50000.0,439116.0,489116.0
000000486532,0129797279,3845 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0015",25000.0,169855.0,389709.0
000000486533,0129797282,3841 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0016",50000.0,394794.0,444794.0
000000486534,0129797285,3837 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0017",50000.0,412308.0,462308.0
000000486535,0129797288,3833 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0018",50000.0,401909.0,451909.0
000000486536,0129797291,3829 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0019",50000.0,447071.0,497071.0
000000486537,0129797294,3825 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0020",50000.0,450296.0,500296.0
000000486538,0129797297,3821 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0021",50000.0,380733.0,430733.0
000000486539,0129797300,3817 GREEN TREE LP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0022",50000.0,409441.0,459441.0
000000486540,0129797303,3813 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0023",50000.0,452630.0,502630.0
000000486541,0129797306,3809 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0024",50000.0,372919.0,422919.0
000000486542,0129797309,3805 GREEN TREE LP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 005, LOT 0025",50000.0,418974.0,468974.0
000000486543,0129797312,3806 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 006, LOT 0001",50000.0,466712.0,516712.0
000000486544,0129797315,3810 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 006, LOT 0002",50000.0,451718.0,501718.0
000000486545,0129797318,3814 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 006, LOT 0003",50000.0,392251.0,442251.0
000000486546,0129797321,3818 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 006, LOT 0004",50000.0,407920.0,457920.0
000000486547,0129797324,3822 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 006, LOT 0005",50000.0,380594.0,430594.0
000000486548,0129797327,3858 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 006, LOT 0006",50000.0,379230.0,429230.0
000000486549,0129797330,3862 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 006, LOT 0007",50000.0,397162.0,447162.0
000000486550,0129797333,6206 WHEATON,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 006, LOT 0008",50000.0,341000.0,391000.0
000000486551,0129797336,3870 GREEN TREE LOOP,TEMPLE,76502,GREEN TREE,"LOOP      TEMPLE                        76502     VALLEY RANCH ADDITION PHASE V, BLOCK 006, LOT 0009",50000.0,475109.0,525109.0
000000486558,0449240300,1400 KRAUSE RD,HOLLAND,76534,KRAUSE,"RD        HOLLAND                       76571     A0012BC A MENCHACA, 85, ACRES 1.0",45000.0,377533.0,422533.0
000000486562,0397269980,4811 WESTFIELD DR,AUSTIN,78731,LAKEAIRE,"BLVD      TEMPLE                        76502     LAKEAIRE BOULEVARD ADDITION, BLOCK 001, LOT 0001, A",167678.0,412153.0,579831.0
000000486563,0311126666,15 MORGANS POINT BLVD,BELTON,76513,MORGANS POINT,"BLVD      MORGANS POINT RESORT          76513     E J DAVIS ADDITION, BLOCK 039, LOT 0001, ACRES .533",20000.0,470389.0,490389.0
000000486602,0287050112,6522 N LAKEWOOD DR,GEORGETOWN,78633,LINDEMANN,"ST        BARTLETT                      76511     PIETZSCH II, BLOCK 036, LOT 0003, (AKA ORIGINAL)",45570.0,159572.0,205142.0
000000486686,0122420001,1656 W FM 92 HWY UNIT 80,TEMPLE,76502,1ST,"ST        TEMPLE                        76501     L R TAYLOR ADDITION, BLOCK 016, LOT LT PT 2, (N 1/2",24668.0,196092.0,220760.0
000000486777,0499080100,2967 OCKER RD,TEMPLE,76501,OCKER,"RD        TEMPLE                        76501     A0242BC G P DIGGS, 3-1, ACRES 6.0, SN1 EMHOK17154;",169963.0,11137.0,444003.0
000000486792,0726116555,5 E SHAWNEE LN,BELTON,76513,SHAWNEE,"LN        BELTON                        76513     FRITZ ADDITION, BLOCK 001, LOT PT 1, (1 LESS N PT),",0.0,0.0,31997.0
000000486794,0361130006,58 BUCKSKIN LOOP,MORGANS POINT RESORT,76513,BUCKSKIN,LOOP      MORGANS POINT RESORT          76513     MORGAN'S POINT RESORT CITY SECTION 24 AMENDED (L45-,42000.0,283698.0,325698.0
000000486797,0406064475,7806 ADELINE LN,SALADO,76571,ADELINE,"LN        SALADO                        76571     SALADO BLUFFS PHASE I, BLOCK 001, LOT 0002, ACRES 2",160000.0,215000.0,375000.0
000000486798,0406064478,7801 ADELINE LN,SALADO,76571,ADELINE,"LN        SALADO                        76571     SALADO BLUFFS PHASE I, BLOCK 002, LOT 0001, ACRES 2",24650.0,285350.0,310000.0
000000486810,0434208191,785 BENCHMARK TRL,BELTON,76513,BENCHMARK,"TRL       BELTON                        76513     WOODLAND TRAILS PHASE III, BLOCK 001, LOT 0001, ACR",28075.0,333586.0,361661.0
000000486844,0389932611,3003 AMBER FOREST TRL,BELTON,76513,00      EAGLE POINT WEST,"AVE       BELTON                        76513     EAGLES BEND, BLOCK 001, LOT 0002, ACRES 3.228",157720.0,763959.0,921679.0
000000486845,0389932614,3296 EAGLE POINT WEST,BELTON,76513,EAGLE POINT WEST,"AVE       BELTON                        76513     EAGLES BEND, BLOCK 001, LOT 0003, ACRES 4.981",0.0,319633.0,519346.0
000000486846,0389932617,3290 EAGLE POINT WEST AVE,BELTON,76513,EAGLE POINT WEST,"AVE       BELTON                        76513     EAGLES BEND, BLOCK 001, LOT 0004, ACRES 3.635",0.0,822571.0,992780.0
000000486847,0389932620,3284 EAGLE POINT WEST AVE,BELTON,76513,EAGLE POINT WEST,"AVE       BELTON                        76513     EAGLES BEND, BLOCK 001, LOT 0005, ACRES 3.014",150489.0,0.0,1051799.0
000000486848,0389932623,6484 SPARTA RD,BELTON,76513,SPARTA,"RD        BELTON                        76513     EAGLES BEND, BLOCK 001, LOT 0006, ACRES 1.09",64910.0,510741.0,575651.0
000000486849,0389932626,6478 SPARTA RD,BELTON,76513,SPARTA,"RD        BELTON                        76513     EAGLES BEND, BLOCK 001, LOT 0007, (TOD DEED), ACRES",58243.0,501350.0,559593.0
000000486850,0389932629,6472 SPARTA RD,BELTON,76513,SPARTA,"RD        BELTON                        76513     EAGLES BEND, BLOCK 001, LOT 0008, ACRES .942",57613.0,707950.0,765563.0
000000486851,0389932632,1506 PASEO DEL PLATA STE 200,TEMPLE,76502,SPARTA,"RD        BELTON                        76513     EAGLES BEND, BLOCK 001, LOT 0009, ACRES .983",59314.0,410686.0,470000.0
000000486852,0389932635,6460 SPARTA RD,BELTON,76513,SPARTA,"RD        BELTON                        76513     EAGLES BEND, BLOCK 001, LOT 0010, ACRES 1.041",62247.0,551649.0,613896.0
000000486868,0616130400,PO BOX 306,HOLLAND,76534,,"A0953BC A G DOUTHETT, 1-2, ACRES .931",0.0,0.0,18149.0
000000486869,0105930001,3418 ROSEWOOD DR,TEMPLE,76502,ROSEWOOD,"DR        TEMPLE                        76502     SHADY HILL, BLOCK 001, LOT 21",0.0,0.0,30000.0
000000486875,0176200001,802 HARRIS AVE,KILLEEN,76541,16TH,"ST        KILLEEN                       76541     HARBOUR, BLOCK 009, LOT PT 4, (N 100.09' X 45.14' X",16000.0,80513.0,96513.0
000000486996,0048550043,100 S LOOP DR,WACO,76704,LOOP 121,"BELLTON                                 FORREST HILL PHASE I, BLOCK 001, LOT PT 15, (SW COR",500.0,0.0,500.0
000000487083,0463840200,PO BOX 987,TEMPLE,76501,,"A0017BC BALDWIN ROBERTSON, 58, (POISON OAK RD ROW),",0.0,0.0,17322.0
000000487084,0546922400,2 N MAIN ST,TEMPLE,76501,GREEN PARK,"DR        TEMPLE                        76513     A0513BC G W LINDSEY, 46, ACRES 1.008",0.0,0.0,98794.0
000000487232,0454350001,6080 HEIDENHEIMER RD,TEMPLE,76501,HEIDENHEIMER,"RD        TEMPLE                        76501     A0014BC M MORENO, 416, 417, ACRES 11.58",255362.0,330247.0,585609.0
000000487332,0603061100,686 LOST ARROW TRL,BELTON,76513,LOST ARROW,"RD        BELTON                        76513     A0861BC Y WILLIAMS, 6-1, ACRES 0.975",83606.0,247877.0,331483.0
000000487412,0577182300,15020 OLD TROY RD,TROY,76579,OLD TROY,"RD        TROY                          76579     A0698BC S P ROSS, 2-12, ACRES 1.105",49580.0,559491.0,609071.0
000000488451,0390694275,4520 TAYLORS VALLEY RD,TEMPLE,76502,RESTON,"RD        TEMPLE                        76502     HARTRICK RANCH ESTATES, BLOCK 001, LOT 0001, ACRES",90000.0,712764.0,802764.0
000000488452,0390694278,805 RESTON RD,TEMPLE,76502,RESTON,"RD        TEMPLE                        76502     HARTRICK RANCH ESTATES, BLOCK 001, LOT 0002, ACRES",90000.0,603484.0,693484.0
000000488453,0390694281,809 RESTON RD,TEMPLE,76502,RESTON,"RD        TEMPLE                        76502     HARTRICK RANCH ESTATES, BLOCK 001, LOT 0003, ACRES",90000.0,621492.0,711492.0
000000488454,0390694284,813 RESTON RD,TEMPLE,76502,RESTON,"RD        TEMPLE                        76502     HARTRICK RANCH ESTATES, BLOCK 001, LOT 0004, ACRES",90000.0,554753.0,644753.0
000000488456,0390694290,621 HAYMARKET,TEMPLE,76502,HAYMARKET,"DR        TEMPLE                        76502     HARTRICK RANCH ESTATES, BLOCK 002, LOT 0001, ACRES",90000.0,1236906.0,1326906.0
