"video_id","title","channel","channel_id","url","duration_seconds","view_count"
"jvmTCfAkkzk","Discover Belton Real Estate: Finding Your Perfect Central Texas Home","John Hayes","UCeZysVNyhl-JqrqesQjcqPg","https://www.youtube.com/watch?v=jvmTCfAkkzk",852.0,29
"k-RFxIuonYI","Truth About Living in Texas No One Talks About","Map Pack","UCb0JxFSwHTzH0AEsAzQHV4w","https://www.youtube.com/watch?v=k-RFxIuonYI",1512.0,505001
"k4Re26Zry84","Homes for sale Copperas Cove TX","coldwellbanker9","UCTQrbPHunVjWQVkkeWx0s2Q","https://www.youtube.com/watch?v=k4Re26Zry84",40.0,2
"k82FGpywW-k","Shine Team Realtors Harker Heights TX 76548-2079","Small Business Spotlight","UCt2a0upI2vGv9eujBjoLPNA","https://www.youtube.com/watch?v=k82FGpywW-k",30.0,24
"k8mAC6kDxVU","Homes for sale Harker Heights TX","coldwellbanker17","UCVJgorCvhHWp8BdFrg8NDTA","https://www.youtube.com/watch?v=k8mAC6kDxVU",40.0,5
"kBLRUzwlLhA","Copperas Cove, TX Real Estate: Creekside Hills - Two Home Tour","John Hayes","UCeZysVNyhl-JqrqesQjcqPg","https://www.youtube.com/watch?v=kBLRUzwlLhA",649.0,180
"kCFcu9oJ5ks","4016 Whispering Oaks, Temple, TX | Temple, TX Real Estate | Elizabeth Thomas Realtor","Elizabeth Thomas - Fort Hood Homes Group","UCfDOrNekvd28MKc_S897MsQ","https://www.youtube.com/watch?v=kCFcu9oJ5ks",101.0,144
"kE_Bv7EJvu8","Nancy Best - Your Agent","NANCY BEST REALTY - Nancy Best, Broker","UCfj6lUX8K2rVVRRGiFiDuTA","https://www.youtube.com/watch?v=kE_Bv7EJvu8",7171.0,4
"kITHzK6wcP0","Homes For Sale In Belton TX","KingsBury Homes","UCmgD927fpfX0dONBSWq6Ngg","https://www.youtube.com/watch?v=kITHzK6wcP0",46.0,13
"kN8J3S_Aq1o","Honda Pilot Gets Much Needed Love- Part 3 New Wheels & Off Road Tires (lift Kit coming soon!)","Texas Honda Channel","UCbz2-hz0H4KL1BJxVnSvzRQ","https://www.youtube.com/watch?v=kN8J3S_Aq1o",623.0,36434
"kbgtRGdKL38","Her 4x4 Truck Camper Tiny Home","Tiny Home Tours","UCidJftClM4kU1196YynvqXg","https://www.youtube.com/watch?v=kbgtRGdKL38",606.0,2858121
"kg04CUNiTB0","822 Terra Cotta Court Harker Heights, TX 76548","Hometeamrentals","UC1hlt17LUbbDZLEfm0p3Z8Q","https://www.youtube.com/watch?v=kg04CUNiTB0",181.0,26
"kjY1iaxPawM","Hello Texas - Episode 1 - Belton Market Days 8/18/18","Hello Texas","UC-OahcZHoVankYPrDNKdUBg","https://www.youtube.com/watch?v=kjY1iaxPawM",785.0,582
"ko0wSsmWUDs","2026 Pros and Cons of What It's REALLY Like in Fort Wayne, Indiana!","Moving to Fort Wayne with Jake","UC_0hujKvoYc-ZsakvT-5tjA","https://www.youtube.com/watch?v=ko0wSsmWUDs",826.0,3290
"kptlSVgsjXk","The Heights at 701 Harker Heights TX - theheightsat701apts.com - 2BD 1BA Apartment For Rent","RentVision Walkthrough Video Tours","UC6O-RmQUjGKF748BgeKJ0gA","https://www.youtube.com/watch?v=kptlSVgsjXk",127.0,613
"kr9YrBBx4Hk","HD Walking Tour! GOLF COURSE Copperas Cove, TX Owner Finance Home for Sale (all credit OK)","Lara Fobian","UCAV8dmQT-eD4H3FDWRNrGZg","https://www.youtube.com/watch?v=kr9YrBBx4Hk",650.0,174
"ksNzGdOkP9I","Homes for Sale - 710 Blue Stem Drive, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=ksNzGdOkP9I",40.0,0
"ktmBnTfSLCg","Homes for sale Harker Heights TX","coldwellbanker5","UCgV6n-W2GK0k5Vvf5uHHRAQ","https://www.youtube.com/watch?v=ktmBnTfSLCg",36.0,24
"kw0djxJFgsI","Copperas Cove TX Neighborhoods With Affordable Homes | BEST Homes Near Fort Hood [MUST SEE]","Military Living in Central Texas","UCijF1zTR7RluBFGicVZU4SA","https://www.youtube.com/watch?v=kw0djxJFgsI",947.0,447
"kwZ0N6I0HUM","Flooding Disaster in Copperas Cove, TX: How We Saved a Home From Water Damage","Texas Certified Restoration","UCJXi368v4YHMlA_64U1sUTQ","https://www.youtube.com/watch?v=kwZ0N6I0HUM",71.0,24
"l-B99on-yT8","1810 Freedom Ln ~ Copperas Cove, TX","Erica McPhail","UCo389nuxAzyJKOkmsMn7Owg","https://www.youtube.com/watch?v=l-B99on-yT8",74.0,7
"l3TgaZaFyik","Temple TX New Build for $264K | Stylecraft | Perfect Starter Home!","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=l3TgaZaFyik",348.0,207
"l4sxmUkHp4g","Homes for Sale - 507 Judy Lane, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=l4sxmUkHp4g",47.0,0
"lAq1Wf8wYmg","Check Out this BEAUTIFULLY UPGRADED New Construction Home in TURNBO RANCH KILLEEN Texas!","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=lAq1Wf8wYmg",522.0,298
"lFODnQe4g3s","3228 James Ridge Dr, Belton, TX","Sold in a Snap Photography","UCGqcck72oJ7rBL_IyQuMQ9w","https://www.youtube.com/watch?v=lFODnQe4g3s",174.0,9
"lH0Z_nYHfLg","2094 Mercer, Nolanville, TX","Sold in a Snap Photography","UCGqcck72oJ7rBL_IyQuMQ9w","https://www.youtube.com/watch?v=lH0Z_nYHfLg",155.0,22
"lLnH35AMT9g","Your Ultimate Guide to Flipping Houses in Temple, TX (2026)","Invest Central Texas","UCKuVz8ytHECKEAyRacDpm1g","https://www.youtube.com/watch?v=lLnH35AMT9g",819.0,59
"lQbsTg4i3Bw","Why Nobody Wants to Live in Northern Florida","Everyday Geography","UCd4rGLCpjCbiq9EGPZwWXwQ","https://www.youtube.com/watch?v=lQbsTg4i3Bw",627.0,1373924
"lRzb2nNt5Yw","Historic Texas Estate on 4.6 Acres – 1708 S Wall St, Belton, TX","Kim Hill Real Estate Group","UC63Ki1h95vm5US3lnP_OfpQ","https://www.youtube.com/watch?v=lRzb2nNt5Yw",134.0,97
"lSctUuanN68","MDR_DEK_0625_Giveaway_30","Dennis Eakin Kia","UCzgc4zT0olQorag4a7QfoRQ","https://www.youtube.com/watch?v=lSctUuanN68",31.0,4
"lUokFcg28XA","Clear Creek Estates ~ Copperas Cove, TX","Erica McPhail","UCo389nuxAzyJKOkmsMn7Owg","https://www.youtube.com/watch?v=lUokFcg28XA",120.0,92
"lYfv4cOxzk4","I Analyzed Both Markets So You Don't Have To: Temple or Killeen?","Invest Central Texas","UCKuVz8ytHECKEAyRacDpm1g","https://www.youtube.com/watch?v=lYfv4cOxzk4",628.0,52
"lZxjTzl--qg","UFO Sighting? Witnesses, drone expert react to mysterious lights in Texas sky | FOX 7 Austin","FOX 7 Austin","UC5maSolHQX9er0BOxrzjMwA","https://www.youtube.com/watch?v=lZxjTzl--qg",196.0,778163
"laXVgLFbI0k","127 Harvest Loop Harker Heights","Lorena Bass","UCeQ8pAPVDjObUXtd0p-_JVA","https://www.youtube.com/watch?v=laXVgLFbI0k",380.0,28
"lgupQUgJcvo","Retiring in Temple TX: The Honest Georgetown Alternative","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=lgupQUgJcvo",613.0,64
"lhMygwe7O5c","TxDOT to perform road repairs in Nolanville starting Sunday night","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=lhMygwe7O5c",29.0,43
"liLnFbf7XR8","Bella Charca, Nolanville, TX - By Brian E Adams, Realtor with StarPointe Realty","Hood Homes Blog: Brian E Adams","UC3Wl4C9al_GLLFSe5nBSg6A","https://www.youtube.com/watch?v=liLnFbf7XR8",79.0,2078
"llAWyYUF6R8","Real estate for sale in Copperas Cove Texas - 157656","robertanderson179","UC568W0XPhpSA8R3X1OBp5Pg","https://www.youtube.com/watch?v=llAWyYUF6R8",269.0,346
"lm4O5aKVG14","Her Killeen Home Sold in 4 Days. A Bigger One Nearby Sat 200. What Happened?","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=lm4O5aKVG14",846.0,34
"lnNyVpadquY","Homes for Sale - 509 Houston Street, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=lnNyVpadquY",63.0,5
"lr4liI8kSc4","Homes for Sale - 1101 Randa Street, Copperas Cove, TX","Robert Herrings Jr","UCGEXUfJdSCBPtgWeF8Dl4lw","https://www.youtube.com/watch?v=lr4liI8kSc4",47.0,2
"lwUZ8HQvVlM","Incredibly Priced Home in Copperas Cove, TX","Living at Fort Hood","UCjlRZ6P2r9NV3NQtGwWuBjg","https://www.youtube.com/watch?v=lwUZ8HQvVlM",78.0,55
"lydivhsxxzU","New Home Builder Spotlight - Shanondoah Homes, Harker Heights TX","Ron Real Estate Life","UCMqPqekyjmpLouPBXBNDUOg","https://www.youtube.com/watch?v=lydivhsxxzU",76.0,88
"lz8YGv3798k","4809 Williamette Ln Killeen, TX 5 Bedroom Home For Sale - $254,900","Carmen Colόn Homes Team - Keller Williams Realty ","UCrN5LHFTL2qwkmd9z-90RgA","https://www.youtube.com/watch?v=lz8YGv3798k",378.0,1556
"m0CPhoHJy0E","Long-Term Rentals in Temple TX: The EXACT Zip Codes to Buy (and Avoid)","Invest Central Texas","UCKuVz8ytHECKEAyRacDpm1g","https://www.youtube.com/watch?v=m0CPhoHJy0E",747.0,61
"m2F3q8pgOWo","JaYy Wick - Pork Chop Sammich (The Mic Drop Performance)","JaYy Wick ","UCT88dq0meRIFt5Se_ZKEH1w","https://www.youtube.com/watch?v=m2F3q8pgOWo",147.0,3034946
"m38oMUCkKI4","212 Lost Mesa, Belton, TX 76513","ERA Real Estate Videos #16","UCWi9-EVhpmj8JJlwcFwtuYg","https://www.youtube.com/watch?v=m38oMUCkKI4",67.0,0
"m3nopUA3khc","Modular homes gain popularity in Central Texas due to demand for housing","25 News KXXV","UCOE42duvEjXG48b6BtOFBGA","https://www.youtube.com/watch?v=m3nopUA3khc",136.0,2385
"m7_WDzPyoqU","I Live 500 Feet From A Bitcoin Mine. My Life Is Hell.","More Perfect Union","UCehBVAPy-bxmnbNARF-_tvA","https://www.youtube.com/watch?v=m7_WDzPyoqU",1270.0,4131516
"m89nIeadeVU","Top Real Estate TIPS From KILLEEN Texas Home LENDING Experts!🤯 [Don't Miss Out]","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=m89nIeadeVU",1130.0,139
"m9zFmxDpSwQ","Luxury Homes in Bella Charca, Nolanville","Duplexes in Killeen Texas","UCC_f7viNGfRPH0gSnTsHlFw","https://www.youtube.com/watch?v=m9zFmxDpSwQ",113.0,128
"mALkPvat58A","Inside a Luxury Custom Build Home in Temple TX | Dream Features You Won't Believe!","Living in Central Texas","UCqo6EaV9o6bFg4szBL8RYEw","https://www.youtube.com/watch?v=mALkPvat58A",448.0,426
"mBirYw029fM","Day Trip to Temple 🚂 (FULL EPISODE) S14 E13","The Daytripper","UCEaOIzCASJLcj3UDwGlt7nQ","https://www.youtube.com/watch?v=mBirYw029fM",1542.0,135261
"mFdZtPSiIxI","Homes for sale - 3001 Traditions, Killeen, TX 76549","Gabi Zehr","UCooA1hsvmGW_fYDLwEk-2RQ","https://www.youtube.com/watch?v=mFdZtPSiIxI",99.0,35
"mM8-6LpZ214","OCTOBER/NOVEMBER HOUSING MARKET FOR KILLEEN/FT.HOOD!","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=mM8-6LpZ214",1025.0,62
"mNAiN-tl7E4","Inside Lil Baby’s Stylish Atlanta Oasis | Open Door | Architectural Digest","Architectural Digest","UC0k238zFx-Z8xFH0sxCrPJg","https://www.youtube.com/watch?v=mNAiN-tl7E4",639.0,7113435
"mNssiR7hM-s","Exploring Temple, TX.","John Hayes","UCeZysVNyhl-JqrqesQjcqPg","https://www.youtube.com/watch?v=mNssiR7hM-s",1129.0,21
"mNxSNMTwgIc","You Won’t Believe This Temple TX Home in Top Belton ISD Has NO HOA!","Living in Central Texas","UCqo6EaV9o6bFg4szBL8RYEw","https://www.youtube.com/watch?v=mNxSNMTwgIc",223.0,477
"mRjv_X-PjMs","Nolanville Texas Home Builder","John Sanders","UCPbTQjfJhPIGbWWf-fT4Arw","https://www.youtube.com/watch?v=mRjv_X-PjMs",14.0,25
"mdwoYsjjuks","🏡 Stunning Lake Views | 0.80 Acre Lot in Harker Heights 🌅 | Cloud Rentals ✨","CLOUD REAL ESTATE","UCiwIPABqQXvA-uiLDH_YyGg","https://www.youtube.com/watch?v=mdwoYsjjuks",22.0,3
"mg4U_wrsucg","Tippit Homes in Three Creeks | New Homes from $315K Belton TX","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=mg4U_wrsucg",319.0,113
"mpQF1QSmQ8Q","Moving to Belton TX? Here's What's Really Happening","Trent Babb | Central Texas Land & Commercial","UCWykQcBeQE_1yY2lk9m23YQ","https://www.youtube.com/watch?v=mpQF1QSmQ8Q",408.0,1465
"mqKLGbg6Y4g","Country Trails, Harker Heights, TX - By Brian E Adams, Realtor with StarPointe Realty","Hood Homes Blog: Brian E Adams","UC3Wl4C9al_GLLFSe5nBSg6A","https://www.youtube.com/watch?v=mqKLGbg6Y4g",62.0,264
"ms4AhhOnodI","PCS to Hawaii - Live on Base Vs Off Base  | Pros & Cons of Military Housing In Hawaii {2023}","Patrick Longley - Living In Oahu Hawaii","UCFV1aHzVUXuff_i2KaaKJbg","https://www.youtube.com/watch?v=ms4AhhOnodI",560.0,5308
"msM51qjSe9o","Temple, TX Real Estate Market Update","George Cass - Texas REALTOR®","UC5v4flYtIbs8z1ZQ-d-nGXw","https://www.youtube.com/watch?v=msM51qjSe9o",274.0,54
"mt3S1pflqxM","If I Were Moving to KILLEEN Texas in 2026, I'd MOVE Here!","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=mt3S1pflqxM",1076.0,521
"mtd7JBZCgd8","ASMR PPF install time lapse 2024 Hyundai Palisade in Copperas Cove/Killeen/Harker Heights","Harker Heights Ceramic Coatings","UCkOqS-RpybYK_m7Y938vtuQ","https://www.youtube.com/watch?v=mtd7JBZCgd8",129.0,366
"muImuFMxByk","The Secrets to Buying Large Apartment Complexes OFF-Market! | Killeen, TX","Teifke Real Estate  ","UCv2Wg_qnb4qTDlf3LFHw9nQ","https://www.youtube.com/watch?v=muImuFMxByk",774.0,206
"muMJpnjq35c","Carriage House Trails | Best Belton ISD Homes","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=muMJpnjq35c",324.0,88
"muZeMc5JiFw","Homes for sale Copperas Cove TX","coldwellbanker26","UCYHkZTA2sAhB6Xh3QiEHuhg","https://www.youtube.com/watch?v=muZeMc5JiFw",22.0,2
"mvL1i6djpL4","House Creek North, Copperas Cove, TX - By Brian E Adams, Realtor with StarPointe Realty","Hood Homes Blog: Brian E Adams","UC3Wl4C9al_GLLFSe5nBSg6A","https://www.youtube.com/watch?v=mvL1i6djpL4",73.0,762
"my18e5g-mK8","Eva Sells LLC, Harker Heights TX","Eva Sells LLC","UC8v-WRoiMPRHaG7_BiczaDg","https://www.youtube.com/watch?v=my18e5g-mK8",37.0,49
"mzBB7iNhtQc","Austin TX vs Temple TX vs Belton TX | Which City is BEST for YOU? | Best Suburbs Near Austin TX","Living in Central Texas","UCqo6EaV9o6bFg4szBL8RYEw","https://www.youtube.com/watch?v=mzBB7iNhtQc",1149.0,762
"n8jP0gweIR4","TPRE Podcast Ep 3 - Texas Probate Pitfalls: Affidavits of Heirship, AI Errors, Investor Risks","Texas Probate Real Estate","UCvpUwoehIj8i86x4d-DWWuA","https://www.youtube.com/watch?v=n8jP0gweIR4",2723.0,56
"nE7zBOsgHvw","10+ Stall Gym Mat Hacks for Home Gyms and Beyond!","Garage Gym Reviews","UCV_zy48AlwwGpdJEka1ay7w","https://www.youtube.com/watch?v=nE7zBOsgHvw",712.0,526294
"nH_cFF16_zw","Drive around with me #Copperascove #texas","Rheajane Taylor","UCkhp-b2FIwAZVlV6kRN-1mg","https://www.youtube.com/watch?v=nH_cFF16_zw",1043.0,2718
"nHbSTLDrtP8","Homes in Texas, Killeen, Harker Heights, Belton, Temple, Copperas Cove","Michael McGehee","UCirzzz2JpMOvi2fDptyRJNw","https://www.youtube.com/watch?v=nHbSTLDrtP8",122.0,530
"nIJB6ZhzJXk","New luxury apartments in north Killeen have some asking, why here?","25 News KXXV","UCOE42duvEjXG48b6BtOFBGA","https://www.youtube.com/watch?v=nIJB6ZhzJXk",154.0,688
"nJeBzUHza3k","Homes for sale Copperas Cove TX","coldwellbanker22","UC3vm2NAQMNQY1mUlJDF6Jmw","https://www.youtube.com/watch?v=nJeBzUHza3k",38.0,12
"nM6fzRjOFFA","Would You Buy This House In Temple TX For $445K? | Livingston Ct | Home Tour","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=nM6fzRjOFFA",407.0,63
"nPn9fNk4Bss","204 Oak Street, Copperas Cove, TX 76522","Robert Herrings Jr","UCGEXUfJdSCBPtgWeF8Dl4lw","https://www.youtube.com/watch?v=nPn9fNk4Bss",57.0,3
"nS43Q7je3gA","Power to Choose: The Ultimate Guide to Finding Your Ideal Texas Electricity Company!","ElectricityRates.com","UCKd7Uto97IGAXGBgh2MxJ7w","https://www.youtube.com/watch?v=nS43Q7je3gA",296.0,19961
"nTARkSSrL7k","(Virtual tour) GOLF COURSE Owner Finance Home for Sale in Copperas Cove, TX","Lara Fobian","UCAV8dmQT-eD4H3FDWRNrGZg","https://www.youtube.com/watch?v=nTARkSSrL7k",112.0,73
"nY2WhkMlt7s","Petition calls for 'safer roads' in Copperas Cove","25 News KXXV","UCOE42duvEjXG48b6BtOFBGA","https://www.youtube.com/watch?v=nY2WhkMlt7s",527.0,141
"nYD-dfrOIIA","Homes for Sale - 3817 Settlement Road, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=nYD-dfrOIIA",63.0,7
"nZ8d9rfQIKs","Selling Central Texas, NolanVille Dream Home- small town charm with big city access","LIsa Copeland- The Real Lioness ","UC6YcqWxqAo3jNVxyyF2MZyA","https://www.youtube.com/watch?v=nZ8d9rfQIKs",284.0,128
"n_rpyo5v4ek","Homes for sale Copperas Cove TX","coldwellbanker13","UCYIGfq_7ueu9mfeO96fqpiQ","https://www.youtube.com/watch?v=n_rpyo5v4ek",36.0,7
"nc7-6t5pVMo","New Construction vs Resale Homes in Temple, Texas 2025 | What's Best For You?","Living in Central Texas","UCqo6EaV9o6bFg4szBL8RYEw","https://www.youtube.com/watch?v=nc7-6t5pVMo",788.0,976
"ncIsdejX7eo","Downtown Ave D   Copperas Cove, TX","Patrick B.","UCX8UxNGO6jdn4tRnyu0Qy2w","https://www.youtube.com/watch?v=ncIsdejX7eo",90.0,3969
"nfQy7NsI0p4","Inside a $479K New Build at Legacy Ranch – Temple, TX | 6503 Gage Ct","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=nfQy7NsI0p4",305.0,64
"ngLs0SlqRUA","What Kind of Home Can You Buy for $350K in Temple, TX?","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=ngLs0SlqRUA",297.0,112
"njs5yJ2E8HE","Is Three Creeks the Best Neighborhood in Belton TX?","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=njs5yJ2E8HE",673.0,361
"nkqBscEdlQQ","Copperas Cove Market Update for April '23","i35Group at Keller Williams","UClqYZw4Suu5WVPGFlm8Tgeg","https://www.youtube.com/watch?v=nkqBscEdlQQ",250.0,23
"nlViju1QV5U","Top 10 Cheapest Places to Live in Texas 2026 – Affordable Cities You’ll Love","Home facts daily","UCwwGBxXyawqEybVdzLwuKoQ","https://www.youtube.com/watch?v=nlViju1QV5U",194.0,65
"nnXG6A2WRio","BossMan Dlow - Big Dawg Status Ft. OJ da Juiceman (Official Music Video)","BossMan Dlow","UC1NZP8d-VFjV-kKSo6lDBig","https://www.youtube.com/watch?v=nnXG6A2WRio",214.0,2329904
"nneAJbDkTG0","Construction of new Lake Belton HS to start","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=nneAJbDkTG0",92.0,556
"nnkch_8Ch3A","Homes Near Lake Belton TX: TOP Neighborhoods & What You Get in 2026 [FULL MAP TOUR]","Living in Central Texas","UCqo6EaV9o6bFg4szBL8RYEw","https://www.youtube.com/watch?v=nnkch_8Ch3A",1593.0,189
"nqxJ3Ltu46M","Connie Wood|9206 Susan Drive|KILLEEN, TX|ColdwellBankerHomes.com","At Home in Texas","UCblhSimaUbM15R-kGm-0J1A","https://www.youtube.com/watch?v=nqxJ3Ltu46M",70.0,17
"nsGHVr5-hN8","New Construction under $300k! - Temple, Texas","Tanner Shuman - California & Texas Realtor","UCleMRv4cEMsB_DIZ7N2GC3A","https://www.youtube.com/watch?v=nsGHVr5-hN8",168.0,782
"nsxObfxwyUI","🏠 John Houston Homes in Temple TX | New Construction Virtual Tour + Funny Bloopers!","Mallory Anthony","UCwoQakQVf2m8hfitYnymb5w","https://www.youtube.com/watch?v=nsxObfxwyUI",146.0,58
"nyXl4dvFv54","Homes for sale Copperas Cove TX","coldwellbanker17","UCVJgorCvhHWp8BdFrg8NDTA","https://www.youtube.com/watch?v=nyXl4dvFv54",20.0,3
"o0Lc6nxaTG4","Is Solar worth it? My Experience 2 Years Later","Smart Home Solver","UCwOBG77Tm8cE24FPxHb_abw","https://www.youtube.com/watch?v=o0Lc6nxaTG4",717.0,433804
"o4USe5ahgX0","Moving to Temple Texas? Here's What the Market Actually Looks Like","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=o4USe5ahgX0",886.0,312
"o6and0ohYX4","1907 Forest Hills Drive, Harker Heights TX (OFFICIAL)","Sandee Payne","UCa5bz6lCwdTX6HQfzlOdZFA","https://www.youtube.com/watch?v=o6and0ohYX4",231.0,173
"o7FMyifmmMs","Top 10 Best Things to Do in Temple, Texas - Travel Guide 2024","DoTravel","UCpOIdsERI_DaGwTiAwfjXiQ","https://www.youtube.com/watch?v=o7FMyifmmMs",513.0,7147
"oCAFbIUARLM","Buying a Home in Temple TX? 5 Things You Need to Know First (2026)","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=oCAFbIUARLM",598.0,142
"oEdi56iZU0s","Say Goodbye to The Rental Market","Robert Herrings Jr","UCGEXUfJdSCBPtgWeF8Dl4lw","https://www.youtube.com/watch?v=oEdi56iZU0s",57.0,0
"oMaddpXvp3w","Is Belton Texas the Next Big Thing for Investors? (2025)","Trent Babb | Central Texas Land & Commercial","UCWykQcBeQE_1yY2lk9m23YQ","https://www.youtube.com/watch?v=oMaddpXvp3w",453.0,58
"oPZ2-dOfGg4","Homes For Sale – Killeen, TX","Cloud Real Estate","UCSKCjpoNVdfYTFxHy-jS_VA","https://www.youtube.com/watch?v=oPZ2-dOfGg4",67.0,516
"oTPsWGxi74A","Family who just moved to Belton, Texas from South Korea loses belongings in house fire","KWTX News10","UCYedMp8lKCCw9y0Qe3J9huQ","https://www.youtube.com/watch?v=oTPsWGxi74A",122.0,1275
"oUVUNjmbpBs","Offset - Back In That Mode ft. YFN Lucci","OFFSETYRN","UCLRm9H9a-2bAna0E-r5n8pg","https://www.youtube.com/watch?v=oUVUNjmbpBs",228.0,4341727
"oXlpiqaFG6k","Homes for Sale - 714 Freedom Circle, Nolanville, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=oXlpiqaFG6k",65.0,0
"oZLrMnfe6jE","Are Killeen Home Prices Dropping?😱 | MEGA Killeen Texas Housing Market Update 2024","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=oZLrMnfe6jE",977.0,315
"oebBlvOygm8","Cedarbrook Ridge Home Tour-New Construction Home-Harker Heights","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=oebBlvOygm8",147.0,197
"ofBbm1n9Oz4","Pros and Cons of Temple Texas","Living in Austin Texas","UCQTrVPW7Zgd7jWX2lqPT7sg","https://www.youtube.com/watch?v=ofBbm1n9Oz4",910.0,11984
"ofYZqnaf4BI","Houses For Sale – Killeen, TX","Cloud Real Estate","UCSKCjpoNVdfYTFxHy-jS_VA","https://www.youtube.com/watch?v=ofYZqnaf4BI",51.0,32
"okknBifWnV8","Belton Market Days","Ghert Vlog","UC7l_RObMZy9Q6a0GQcxqpTQ","https://www.youtube.com/watch?v=okknBifWnV8",754.0,72
"olIGcWMy2UQ","Real estate for sale in Copperas Cove Texas - 159506","robertanderson179","UC568W0XPhpSA8R3X1OBp5Pg","https://www.youtube.com/watch?v=olIGcWMy2UQ",159.0,191
"olPAbhJ5TIg","DR Horton-Stonewall Ridge- Harker Heights, TX","Real Estate Nicole","UCpa8zZR6iBP2bZ-uomoM8fQ","https://www.youtube.com/watch?v=olPAbhJ5TIg",203.0,144
"omIwPpi1MQM","Senior Living Community - Temple, TX","Luvida Memory Care","UCooKi76bOFsTDcDlo5i2gvw","https://www.youtube.com/watch?v=omIwPpi1MQM",57.0,79
"omJxXKDbz98","Bell County Sellers Aren't Ready for What's Coming Next","Trent Babb | Central Texas Land & Commercial","UCWykQcBeQE_1yY2lk9m23YQ","https://www.youtube.com/watch?v=omJxXKDbz98",994.0,127
"op1-xVdhjCI","Wyndham Hill Temple TX | Homes Under $300K | Neighborhood Tour","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=op1-xVdhjCI",264.0,104
"ori3_LrxTLM","Fort Hood Texas Pros & Cons | Killeen, Harker Heights, Copperas Cove, Temple, Belton","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=ori3_LrxTLM",679.0,7516
"oyaNaLgZSWk","NEW CONSTRUCTION IN KILLEEN UNDER $260K 🏡🔥","Sujin Park Henson","UCZAiPx4wER-v-Q4avEhVTZg","https://www.youtube.com/watch?v=oyaNaLgZSWk",60.0,17
"oze7_i_34tQ","Stylecraft Model Home Tour in Three Creeks, Belton TX | 2-Story Home for $410K!","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=oze7_i_34tQ",63.0,329
"p0b2HmyuJQw","TOP 6 Amenity-Rich Communities in Killeen Texas!","Military Living in Central Texas","UCijF1zTR7RluBFGicVZU4SA","https://www.youtube.com/watch?v=p0b2HmyuJQw",374.0,108
